3724,000000000000
1797,000000000001
2214,00000000001
3418,00000000010000
2939,00000000010001
3542,0000000001001
1826,00000000010100
1416,00000000010101
2554,0000000001011
2900,000000000110
1651,000000000111
1844,00000000100000
3455,00000000100001
2244,0000000010001
1741,000000001001000000
1848,000000001001000001
2466,00000000100100001
2364,0000000010010001
3137,0000000010010010
3318,0000000010010011
2911,00000000100101
2425,00000000100110
3288,00000000100111
1896,0000000010100
2411,0000000010101
2620,000000001011
1973,00000000110000
2262,00000000110001
3179,0000000011001
14255,0000000011010
1712,00000000110110
2555,00000000110111
3974,0000000011100
4333,0000000011101
4600,00000000111100
2914,00000000111101
4900,00000000111110
3613,000000001111110
4348,000000001111111
2087,00000001000
2723,000000010010
1766,000000010011
2571,000000010100
2497,000000010101
2728,000000010110
2093,000000010111
4191,000000011000
2684,000000011001
3565,000000011010
1853,000000011011
3230,00000001110000
3162,00000001110001
8603,0000000111001
2896,00000001110100
7085,00000001110101
4149,0000000111011
3487,00000001111000
2295,00000001111001
2921,000000011110100
2796,000000011110101
4575,00000001111011
2859,000000011111
2417,000000100000
2237,000000100001
1467,00000010001
2190,0000001001
1196,00000010100
1152,00000010101000
1124,0000001010100100
1795,0000001010100101
1268,0000001010100110
1123,0000001010100111000
1119,0000001010100111001
118,00000010101001110100
1114,00000010101001110101
1178,0000001010100111011
1213,00000010101001111
144,00000010101010
141,00000010101011
6523,000000101011
3181,0000001011000
2546,0000001011001
1236,00000010110100
1825,00000010110101
1395,00000010110110
1610,0000001011011100
1413,000000101101110100
1555,000000101101110101
1692,00000010110111011
2235,000000101101111
1775,0000001011100
1643,0000001011101
1322,0000001011110
1831,0000001011111
2022,000000110
1569,0000001110000
1436,0000001110001000
1558,000000111000100100
1957,000000111000100101
1277,00000011100010011
2510,000000111000101
2632,00000011100011
1575,000000111001
1685,000000111010
2581,000000111011
2426,0000001111
13678,00000100000000
9445,000001000000010
10062,000001000000011
5575,0000010000001
4510,000001000001
2820,00000100001000
2398,00000100001001
2656,0000010000101
3790,000001000011000
4256,000001000011001
4929,00000100001101000
3593,00000100001101001
3586,0000010000110101
2640,0000010000110110
2616,0000010000110111
5637,000001000011100
7644,000001000011101
8276,0000010000111100
4771,0000010000111101000
10669,0000010000111101001
3994,000001000011110101
7019,00000100001111011
8662,000001000011111000
9774,000001000011111001
9131,0000010000111110100
6640,0000010000111110101
6548,0000010000111110110
6691,0000010000111110111
9468,0000010000111111000
21718,0000010000111111001
5908,0000010000111111010
10441,00000100001111110110
27466,000001000011111101110
14550,000001000011111101111
8035,00000100001111111000
10228,00000100001111111001
10114,00000100001111111010
4142,00000100001111111011
20335,00000100001111111100000
16650,00000100001111111100001
8290,00000100001111111100010
8901,00000100001111111100011
6795,0000010000111111110010
12887,0000010000111111110011
7891,00000100001111111101
8250,0000010000111111111
13468,000001000100000
13373,000001000100001
8478,00000100010001
2794,00000100010010
3642,00000100010011
5282,0000010001010000
8217,00000100010100010
5735,000001000101000110
