15393,000000000000
1534,000000000001
20535,000000000010
25552,000000000011
26043,00000000010
26402,0000000001100
11160,0000000001101
1707,00000000011100
17483,00000000011101
15880,000000000111100
13529,000000000111101
1712,00000000011111
22640,00000000100000
27448,00000000100001
28399,0000000010001
60,0000000010010
10006,0000000010011
24282,000000001010000
19745,000000001010001
15355,000000001010010
715,000000001010011
19957,000000001010100000
11449,000000001010100001
6462,00000000101010001
9445,0000000010101001
27529,000000001010101
20255,0000000010101100
10531,00000000101011010
25292,00000000101011011
27857,000000001010111
3932,0000000010110000
16474,0000000010110001
10204,00000000101100100
27723,00000000101100101
27553,0000000010110011
2649,000000001011010
22565,000000001011011
1825,0000000010111
24083,00000000110000
4116,000000001100010
22303,000000001100011
25095,00000000110010
15827,0000000011001100
2640,0000000011001101
10262,0000000011001110
16940,0000000011001111
19842,00000000110100
117,00000000110101
16606,00000000110110
21065,00000000110111
13758,000000001110
20602,00000000111100
200,00000000111101
4112,000000001111100
10108,000000001111101
20670,0000000011111100
23488,0000000011111101
5506,000000001111111
25941,000000010000000
27906,000000010000001
28342,0000000100000100
16535,00000001000001010
20082,00000001000001011
14103,0000000100000110
12327,0000000100000111
15440,000000010000100000
5392,000000010000100001
8142,000000010000100010
16346,000000010000100011
1319,000000010000100100
5147,000000010000100101
9255,00000001000010011
16315,0000000100001010
25619,0000000100001011
11784,0000000100001100
13017,0000000100001101
6016,0000000100001110
25564,0000000100001111
20841,0000000100010
21060,0000000100011
81,000000010010000
12182,000000010010001000
16994,000000010010001001
22801,00000001001000101
8053,0000000100100011
9862,0000000100100100
24184,000000010010010100
6813,000000010010010101
19469,00000001001001011
16290,0000000100100110
7475,000000010010011100
19520,000000010010011101
15313,00000001001001111
10676,00000001001010
14968,000000010010110000
15834,000000010010110001
21974,00000001001011001
25287,0000000100101101
15525,00000001001011100
10054,00000001001011101
10092,00000001001011110
23849,000000010010111110
7339,0000000100101111110000
3247,0000000100101111110001
19781,000000010010111111001
13732,00000001001011111101
28455,000000010010111111100
17971,00000001001011111110100
2239,000000010010111111101010
19410,000000010010111111101011
5626,0000000100101111111011
28047,000000010010111111110
1367,000000010010111111111
14081,000000010011000
25741,0000000100110010
12603,00000001001100110
26054,00000001001100111
6361,000000010011010
398,00000001001101100
15619,00000001001101101
13592,0000000100110111
9164,00000001001110000
22329,00000001001110001
5912,0000000100111001
16385,000000010011101
19759,0000000100111100
16553,0000000100111101
19445,0000000100111110
12886,0000000100111111
8622,0000000101000
18403,0000000101001
7782,0000000101010000
7243,0000000101010001
27410,0000000101010010
14881,0000000101010011
11135,00000001010101000
18986,00000001010101001
20950,0000000101010101
24166,0000000101010110
17600,0000000101010111
5956,00000001010110
19868,00000001010111
1405,0000000101100
9039,0000000101101
10952,00000001011100
21239,000000010111010
16403,0000000101110110000
8066,0000000101110110001
25035,000000010111011001
22528,00000001011101101
4688,00000001011101110
433,00000001011101111
14522,00000001011110
27343,000000010111110
112,000000010111111
25852,00000001100
10017,00000001101
19389,00000001110000
24499,0000000111000100
1223,00000001110001010
3038,00000001110001011
4873,000000011100011
26553,0000000111001
20023,00000001110100
24486,00000001110101
21986,00000001110110
1447,000000011101110
17628,000000011101111
28111,0000000111100
16604,00000001111010
1031,00000001111011
9692,0000000111110
2404,0000000111111
7220,00000010000000
7426,0000001000000100
11314,0000001000000101
19333,00000010000001100
22451,00000010000001101
4138,000000100000011100
7108,000000100000011101
21157,00000010000001111
5902,000000100000100
19930,000000100000101
23081,0000001000001100
4068,0000001000001101
10361,000000100000111
17946,0000001000010
8658,0000001000011
21497,000000100010
20901,0000001000110
3126,0000001000111
23828,0000001001000
9234,0000001001001
20893,00000010010100
27067,00000010010101
19271,00000010010110
20345,000000100101110
25809,000000100101111
27999,0000001001100
5148,0000001001101
18599,000000100111
10812,00000010100000
13958,00000010100001
1582,00000010100010
831,0000001010001100
2678,0000001010001101
17478,000000101000111
15251,0000001010010000
12681,0000001010010001
15166,0000001010010010
19041,000000101001001100
18075,000000101001001101
2712,00000010100100111
3239,00000010100101
28293,00000010100110
1491,00000010100111
6831,000000101010000
3657,0000001010100010
19544,000000101010001100
969,000000101010001101
18126,00000010101000111
27267,0000001010100100
10282,0000001010100101
4066,000000101010011
914,00000010101010
13819,00000010101011
24777,000000101011000
19509,000000101011001
9635,00000010101101
27042,00000010101110
4022,0000001010111100000
10166,00000010101111000010
7392,00000010101111000011
26172,000000101011110001
24345,0000001010111100100
12162,0000001010111100101
12761,000000101011110011
1219,0000001010111101
24909,0000001010111110
928,0000001010111111
16592,000000101100
13463,00000010110100
1806,00000010110101
18179,0000001011011
3998,00000010111000
1072,00000010111001
11150,00000010111010
429,00000010111011
4579,0000001011110
5994,0000001011111
13897,000000110000000
17781,0000001100000010
9125,00000011000000110
22668,000000110000001110
1503,000000110000001111
25033,00000011000001
23412,0000001100001000
13197,0000001100001001
16101,000000110000101000
11897,0000001100001010010
10767,0000001100001010011
18996,0000001100001010100
27419,0000001100001010101
7335,000000110000101011
20233,000000110000101100
14639,000000110000101101
27214,00000011000010111000
22694,00000011000010111001
18528,00000011000010111010
5244,0000001100001011101100
17175,0000001100001011101101
13710,000000110000101110111000
15797,000000110000101110111001
22424,00000011000010111011101
3016,0000001100001011101111
20130,000000110000101111
10490,00000011000011
21910,000000110001000000
18443,000000110001000001
25802,0000001100010000100
21234,0000001100010000101
27496,0000001100010000110
25521,0000001100010000111
10898,00000011000100010
8390,0000001100010001100
6382,0000001100010001101
5632,000000110001000111000
24611,0000001100010001110010
12535,0000001100010001110011
28628,00000011000100011101
19490,000000110001000111100
26454,000000110001000111101
2038,00000011000100011111000
1630,00000011000100011111001
20756,0000001100010001111101
26108,000000110001000111111
13641,0000001100010010
22520,00000011000100110
1344,00000011000100111
28361,00000011000101
2989,00000011000110
18107,000000110001110
17336,0000001100011110
25681,0000001100011111
7439,00000011001
2048,0000001101000
18248,0000001101001
11214,00000011010100
14046,00000011010101
16786,0000001101011
17492,000000110110
3287,000000110111
17742,0000001110000
18171,0000001110001
12330,00000011100100
1640,00000011100101
15484,0000001110011
25831,00000011101000
11462,00000011101001
23157,0000001110101
18773,00000011101100
18194,000000111011010
22477,000000111011011
11738,00000011101110
10922,000000111011110
10552,000000111011111
4530,00000011110000
10875,000000111100010
17597,0000001111000110
282,000000111100011100
24885,000000111100011101
16475,00000011110001111
11734,00000011110010
25177,0000001111001100
26344,00000011110011010
11952,000000111100110110
13870,000000111100110111
24700,0000001111001110
23711,00000011110011110
13202,000000111100111110
22000,000000111100111111
17408,00000011110100
1005,0000001111010100
4940,0000001111010101
21223,0000001111010110
26839,000000111101011100
1948,000000111101011101
22105,00000011110101111
23235,000000111101100
9049,0000001111011010
26500,00000011110110110
7674,00000011110110111
26774,00000011110111000
843,00000011110111001
22879,0000001111011101
2944,00000011110111100
17077,000000111101111010
11894,000000111101111011
11702,000000111101111100
14048,000000111101111101
12870,00000011110111111
3974,0000001111100
23343,0000001111101
3699,00000011111100
28687,00000011111101
10699,00000011111110
19767,00000011111111
19938,000001000000
25427,000001000001
8992,00000100001000
20172,00000100001001
27054,0000010000101
21145,000001000011
15456,00000100010000
15521,00000100010001
28686,00000100010010
25742,000001000100110
8136,000001000100111
2827,0000010001010
23970,0000010001011
14673,000001000110
15962,000001000111000
20217,000001000111001
25021,00000100011101
10046,00000100011110
20945,00000100011111
27438,000001001000
19941,000001001001
14744,00000100101
27575,00000100110000
26713,00000100110001
27538,0000010011001
25136,000001001101
21830,0000010011100
9882,0000010011101
4126,00000100111100
6556,00000100111101
27435,000001001111100
19603,000001001111101
13108,00000100111111
19578,00000101000000
16167,00000101000001
26009,0000010100001
24382,00000101000100
19458,00000101000101
1998,0000010100011
249,00000101001000
4624,00000101001001
25526,0000010100101
27731,000001010011000
11725,000001010011001
6001,00000101001101
7991,00000101001110
21249,00000101001111
14938,0000010101000
12521,0000010101001
11331,000001010101
6986,000001010110
27207,000001010111000
18924,000001010111001
20547,000001010111010
11474,0000010101110110
28955,0000010101110111
20318,0000010101111
18873,000001011000
14638,00000101100100
10296,00000101100101
26291,0000010110011000
22016,0000010110011001
23571,000001011001101
6759,00000101100111
4254,0000010110100
21187,0000010110101000
17942,0000010110101001
20162,0000010110101010
14544,0000010110101011
9060,00000101101011
3124,000001011011
5683,000001011100
22529,000001011101
19836,00000101111000
13890,000001011110010
2755,000001011110011
16065,0000010111101000
23074,0000010111101001
15082,0000010111101010
18526,0000010111101011
5056,00000101111011
9022,00000101111100
511,0000010111110100
10426,00000101111101010
5103,000001011111010110
3378,000001011111010111
10275,000001011111011
25710,00000101111110000
14355,00000101111110001
6176,0000010111111001
13267,000001011111101
24512,00000101111111
18148,000001100000
22054,0000011000010000
11081,0000011000010001
9925,000001100001001000
14055,0000011000010010010
12171,00000110000100100110
15339,00000110000100100111
19764,00000110000100101
23551,0000011000010011
16953,0000011000010100
14752,0000011000010101000
1136,00000110000101010010
13225,00000110000101010011
2586,000001100001010101
9865,00000110000101011
6453,000001100001011
21900,00000110000110
19270,000001100001110
15532,000001100001111
18320,00000110001
889,00000110010000
24415,00000110010001
12640,0000011001001
18763,000001100101
5461,00000110011
20569,00000110100
11367,000001101010000
2447,000001101010001
13173,00000110101001
4972,000001101010100
6289,00000110101010100
2686,00000110101010101
25460,0000011010101011
11445,00000110101011
18087,000001101011
13348,0000011011
11864,000001110
3387,0000011110
2899,0000011111
23753,000010000
5913,000010001
21539,000010010000000
19034,00001001000000100
22963,00001001000000101
21998,0000100100000011
17871,000010010000010
10739,0000100100000110
24944,0000100100000111
22897,0000100100001
22508,00001001000100
17660,000010010001010
5289,000010010001011
1381,00001001000110
17960,00001001000111
26859,000010010010000
13621,000010010010001
20608,00001001001001
12962,0000100100101
4380,000010010011
