13600,0000000000000000
22779,0000000000000001
5647,000000000000001
28088,0000000000000100
20456,0000000000000101000
20018,0000000000000101001
18985,0000000000000101010
14842,0000000000000101011
3339,00000000000001011
6238,00000000000001100
18869,00000000000001101
21848,000000000000011100
11286,000000000000011101
17408,00000000000001111
25949,000000000000100
11594,00000000000010100
11389,00000000000010101
13125,0000000000001011
8020,0000000000001100
14481,00000000000011010
18375,0000000000001101100
21385,0000000000001101101
17375,000000000000110111
7934,000000000000111000
19590,0000000000001110010
15782,00000000000011100110
11177,00000000000011100111
10314,00000000000011101
15425,0000000000001111
4070,0000000000010000
7988,000000000001000100
16477,00000000000100010100
9609,00000000000100010101
11712,0000000000010001011
20383,00000000000100011
7855,000000000001001
9765,00000000000101000
2763,00000000000101001
9761,0000000000010101
7358,0000000000010110
10699,0000000000010111
7500,00000000000110
8397,000000000001110
10651,00000000000111100
8157,00000000000111101
7308,00000000000111110
7725,000000000001111110
3844,0000000000011111110
4284,0000000000011111111
18893,00000000001000
17831,0000000000100100
24695,000000000010010100
27609,000000000010010101
17447,00000000001001011
12117,0000000000100110
19322,000000000010011100
18396,0000000000100111010
16857,0000000000100111011
3116,00000000001001111
7522,0000000000101000
7083,0000000000101001
5231,0000000000101010
11023,00000000001010110
7303,000000000010101110
8612,000000000010101111
3833,00000000001011
4775,0000000000110
19163,00000000001110000
19207,00000000001110001
20485,00000000001110010
18960,00000000001110011
25376,000000000011101
17881,00000000001111
2627,000000000100000
5651,000000000100001
15994,000000000100010
10860,00000000010001100
2577,00000000010001101
11415,0000000001000111
2421,00000000010010000
15619,00000000010010001
8329,0000000001001001
5322,000000000100101
23938,000000000100110
20572,000000000100111
14108,000000000101
7686,0000000001100
4471,00000000011010
16612,00000000011011
14941,000000000111
7612,0000000010000
12777,00000000100010
10450,000000001000110
21391,00000000100011100
15693,00000000100011101
20053,0000000010001111
16922,00000000100100
10200,00000000100101000
13625,00000000100101001
18805,0000000010010101
22658,000000001001011
13369,00000000100110000
13001,00000000100110001
11495,00000000100110010
19893,00000000100110011
16295,0000000010011010
15198,0000000010011011
8153,00000000100111000
20374,000000001001110010
11421,0000000010011100110
12975,0000000010011100111
10206,00000000100111010
22340,00000000100111011
11855,0000000010011110
18835,00000000100111110000
19744,00000000100111110001
13875,0000000010011111001
15260,0000000010011111010
13442,0000000010011111011
7975,00000000100111111
20956,0000000010100000
12901,0000000010100001
15133,00000000101000100
14960,00000000101000101
8506,0000000010100011
8325,00000000101001
11942,0000000010101000
10495,0000000010101001
24298,0000000010101010
13195,00000000101010110
20780,00000000101010111
14919,000000001010110
8138,000000001010111
27334,000000001011
13695,0000000011000000000
20794,0000000011000000001
24700,000000001100000001
14378,00000000110000001
14003,000000001100000100
22721,0000000011000001010
18322,0000000011000001011
9422,000000001100000110
10834,00000000110000011100
11248,00000000110000011101
9693,0000000011000001111
12022,0000000011000010
10425,0000000011000011
7153,00000000110001
14109,000000001100100
16755,000000001100101
10271,00000000110011000
14993,00000000110011001
24023,00000000110011010
20613,00000000110011011
17859,000000001100111
22795,0000000011010
20810,0000000011011
6167,0000000011100
9723,0000000011101
6947,0000000011110
7055,0000000011111
14088,000000010000000
14875,000000010000001
8683,00000001000001
17312,00000001000010000
15446,000000010000100010
15650,000000010000100011
21977,0000000100001001
10649,000000010000101
8009,00000001000011
16056,000000010001
18450,0000000100100
19321,0000000100101
16481,000000010011
13328,0000000101000
25669,0000000101001
4746,000000010101
8383,0000000101100
20695,0000000101101
8519,0000000101110
9146,00000001011110000
18738,00000001011110001
13189,0000000101111001
11819,0000000101111010
21569,000000010111101100
21932,000000010111101101
12150,0000000101111011100
17260,0000000101111011101
10222,0000000101111011110
21270,00000001011110111110
18484,00000001011110111111
8928,00000001011111
11682,00000001100
8104,00000001101
8741,00000001110000
10411,00000001110001
8474,0000000111001
8456,000000011101000
24891,000000011101001
25937,00000001110101000
10914,00000001110101001
28001,0000000111010101
15858,0000000111010110
15364,0000000111010111
10886,00000001110110
9261,00000001110111
7117,00000001111
18501,00000010000000
14129,000000100000010000
