133,00000000
135,00000001
168,000000100
1557,00000010100
137,0000001010100
165,00000010101010
167,000000101010110
196,0000001010101110
198,0000001010101111
197,000000101011
851,000000101100
1755,0000001011010
221,00000010110110
797,000000101101110
798,000000101101111
218,000000101110
794,000000101111
202,0000001100000
284,000000110000100
322,000000110000101
287,00000011000011
311,00000011000100
228,00000011000101000
231,00000011000101001
235,000000110001010100
238,000000110001010101
226,000000110001010110
227,000000110001010111
208,000000110001011
230,000000110001100
241,000000110001101
232,000000110001110
239,00000011000111100
243,00000011000111101
229,0000001100011111
234,0000001100100
255,0000001100101
246,0000001100110
247,0000001100111
101,000000110100
429,0000001101010000
418,000000110101000100
419,000000110101000101
433,00000011010100011
855,000000110101001
223,000000110101010
224,000000110101011
792,00000011010110
213,0000001101011100
219,0000001101011101
240,0000001101011110000
845,0000001101011110001
204,000000110101111001
1792,00000011010111101
1507,0000001101011111
1325,00000011011
1445,00000011100
1577,00000011101
1238,0000001111
252,0000010000000
357,0000010000001
250,000001000001
312,000001000010
233,00000100001100
278,00000100001101
279,0000010000111
200,000001000100000
336,0000010001000010
535,0000010001000011000
727,0000010001000011001
305,0000010001000011010
318,0000010001000011011
237,00000100010000111
320,000001000100010
349,000001000100011
285,00000100010010000
323,00000100010010001
338,00000100010010010
339,00000100010010011
244,00000100010010100
282,00000100010010101
384,0000010001001011
242,00000100010011
793,000001000101000
211,00000100010100100
860,000001000101001010
863,000001000101001011
212,0000010001010011
259,000001000101010
836,000001000101011
253,00000100010110000
791,00000100010110001
270,0000010001011001
380,000001000101101
268,0000010001011100
274,0000010001011101
272,000001000101111
222,0000010001100
842,0000010001101
214,00000100011100
802,00000100011101
803,0000010001111
840,0000010010
473,0000010011000
474,0000010011001
456,000001001101
300,00000100111000
448,0000010011100100
461,0000010011100101
475,000001001110011
565,00000100111010
589,00000100111011
459,0000010011110
464,000001001111100
492,000001001111101
450,000001001111110
457,00000100111111100
458,00000100111111101
462,0000010011111111000
467,0000010011111111001
465,000001001111111101
449,0000010011111111100
463,0000010011111111101
460,000001001111111111
404,0000010100000
394,0000010100001000
402,0000010100001001
407,000001010000101
409,00000101000011
395,0000010100010
400,0000010100011
406,00000101001
396,00000101010000
397,00000101010001
408,000001010100100
410,000001010100101
403,00000101010011
399,0000010101010
401,0000010101011
413,00000101011
440,00000101100
428,0000010110100
425,000001011010100
439,000001011010101
420,000001011010110
434,000001011010111
427,0000010110110
437,0000010110111
422,00000101110000
424,000001011100010
430,000001011100011
421,0000010111001
442,000001011101
436,00000101111
804,00000110000000
805,00000110000001
806,00000110000010
807,00000110000011
341,00000110000100
423,00000110000101
216,0000011000011
854,00000110001000
861,000001100010010
864,000001100010011
878,000001100010100
879,000001100010101
876,00000110001011
831,0000011000110000
815,00000110001100010000
817,00000110001100010001
816,0000011000110001001
819,000001100011000101
812,000001100011000110
813,0000011000110001110
814,0000011000110001111
708,0000011000110010
711,00000110001100110
810,00000110001100111
706,00000110001101000
873,00000110001101001
808,0000011000110101
315,000001100011011
788,0000011000111000
205,00000110001110010
207,00000110001110011
206,000001100011101
210,00000110001111
713,00000110010000
801,00000110010001
724,0000011001001
709,0000011001010
710,0000011001011
974,00000110011
1025,00000110100000
1086,00000110100001
976,0000011010001000
1010,0000011010001001
1002,00000110100010100
1046,00000110100010101
990,0000011010001011
1011,00000110100011
980,000001101001000
978,0000011010010010
979,0000011010010011
1070,00000110100101
1057,00000110100110
1023,00000110100111000
1051,00000110100111001
984,0000011010011101
1042,000001101001111
1050,00000110101000
995,000001101010010
1016,0000011010100110
1007,0000011010100111000
1021,0000011010100111001
1071,000001101010011101
977,00000110101001111
1020,0000011010101000
993,0000011010101001000
1055,000001101010100100100
1040,0000011010101001001010
991,00000110101010010010110
1005,000001101010100100101110
1014,0000011010101001001011110
1085,0000011010101001001011111
1038,00000110101010010011
1019,000001101010100101
1087,00000110101010011
987,000001101010101000
1030,000001101010101001
1079,00000110101010101
1066,00000110101010110
1067,00000110101010111
1065,0000011010101100
1009,000001101010110100
1004,00000110101011010100
1083,00000110101011010101
1058,00000110101011010110
1062,00000110101011010111
1080,000001101010110110
1043,0000011010101101110
1069,0000011010101101111
1041,00000110101011100
1048,000001101010111010
1056,000001101010111011
982,0000011010101111000
1033,0000011010101111001
1035,0000011010101111010
983,000001101010111101100
1078,000001101010111101101
999,00000110101011110111
1000,00000110101011111
1031,0000011010110
1045,0000011010111000
1061,0000011010111001
1006,0000011010111010
1074,00000110101110110
1044,000001101011101110
985,0000011010111011110000
1064,0000011010111011110001
1027,00000110101110111100100
1039,00000110101110111100101
1037,0000011010111011110011
1017,00000110101110111101
1082,0000011010111011111
1034,000001101011110
1028,00000110101111100
1052,00000110101111101
1013,00000110101111110
1068,00000110101111111
609,000001101100000000
623,000001101100000001
622,00000110110000001
612,000001101100000100
613,000001101100000101
618,000001101100000110
608,0000011011000001110
617,0000011011000001111
660,000001101100001000
646,0000011011000010010
656,0000011011000010011
659,000001101100001010
657,000001101100001011000
642,0000011011000010110010
643,0000011011000010110011
645,00000110110000101101
561,0000011011000010111
602,0000011011000011000
661,0000011011000011001
637,0000011011000011010
648,0000011011000011011
652,000001101100001110
644,00000110110000111100
653,00000110110000111101
654,000001101100001111100
655,000001101100001111101
650,000001101100001111110
658,000001101100001111111
209,000001101100010000000
856,00000110110001000000100
857,00000110110001000000101
858,00000110110001000000110
859,00000110110001000000111
865,000001101100010000010
866,000001101100010000011
867,000001101100010000100
868,000001101100010000101
852,000001101100010000110
853,000001101100010000111
846,000001101100010001000
559,00000110110001000100100
635,00000110110001000100101
684,0000011011000100010011
217,00000110110001000101
862,000001101100010001100
885,00000110110001000110100
1101,00000110110001000110101
1096,0000011011000100011011
874,0000011011000100011100
871,00000110110001000111010
889,000001101100010001110110
890,000001101100010001110111
847,000001101100010001111
514,000001101100010010
996,0000011011000100110
917,0000011011000100111000000
919,0000011011000100111000001
922,000001101100010011100001000
925,000001101100010011100001001
912,00000110110001001110000101
897,0000011011000100111000011
898,0000011011000100111000100
904,000001101100010011100010100
909,000001101100010011100010101
899,000001101100010011100010110
902,000001101100010011100010111
918,0000011011000100111000110
908,000001101100010011100011100
911,000001101100010011100011101
903,000001101100010011100011110
915,000001101100010011100011111000
914,0000011011000100111000111110010
930,0000011011000100111000111110011
913,00000110110001001110001111101
916,0000011011000100111000111111
896,00000110110001001110010000
927,00000110110001001110010001
924,0000011011000100111001001
894,000001101100010011100101
928,000001101100010011100110000
929,000001101100010011100110001
905,000001101100010011100110010
1092,000001101100010011100110011
907,0000011011000100111001101
895,0000011011000100111001110
900,0000011011000100111001111000
